country_name,country_code,year,inflation,unemployment,trade_pct_gdp,govt_expenditure,urban_pop_pct,internet_users,liquid_liabilities_gdp,bank_zscore,bank_npl,bank_capital_ratio,bank_roa,life_expectancy,clean_water_access,primary_enrollment,secondary_enrollment,edu_expenditure,log_gdp_per_capita,log_private_credit_gdp,income_idx,health_idx,education_idx,hdi_proxy,hdi_proxy_t5
Portugal,PRT,2020,-0.01243833,6.85,76.50864072,44.52733201,61.10425668,78.2617,126.57,15.55049,4.8588402,7.4654473,-0.1776695,81.32926829,94.97809598,106.82673,110.0,5.01561,10.012360092261352,4.6262856765921665,0.7915386053750304,0.9427130111892941,1.0,0.9114172055214415,
Portugal,PRT,2021,1.265657191,6.712,85.87354521,42.45392863,61.09512493,82.309,133.0358,16.09242,4.8588402,7.4654473,0.4445222,81.37804878,95.04237161,106.82673,110.0,5.01561,10.115062485079335,4.591525620846442,0.8034299612858843,0.9433778248287144,1.0,0.9156025953715329,
Paraguay,PRY,2017,3.602477413,6.138,71.0801344,14.46614685,62.95263898,61.0758,42.81031,16.24234,2.8115143,8.1564635,2.219814,73.45,61.82412965,104.37317,75.91105,3.43834,8.724738457954881,3.725394105335888,0.6424518439868137,0.8353289929507842,0.6746593122836165,0.7174800497404048,
Paraguay,PRY,2018,3.975610157,6.217,72.06922363,16.13048441,63.92489882,64.9935,43.97205,16.14329,2.5120218,8.4235213,2.005178,73.627,62.45578668,104.37317,75.91105,3.43834,8.74184758738965,3.8047482142690967,0.6444328177679627,0.8377412691328681,0.6746593122836165,0.7189444663948157,
Paraguay,PRY,2019,2.757097276,6.595,71.22216173,20.35023013,64.98452983,68.5176,46.93237,16.9332,2.557864,8.7219242,2.187928,73.668,63.08424361,104.37317,75.91105,3.43834,8.669430383693319,3.869632281094443,0.6360480204950496,0.838300044971656,0.6746593122836165,0.7163357925834407,
Paraguay,PRY,2020,1.767515924,7.548,62.76021747,18.4727987,66.11652099,73.9575,54.95988,15.72386,2.4100264,8.4702648,1.545935,72.72,63.7094592,104.37317,75.91105,3.43834,8.587926026927454,3.9322955223089213,0.6266110707999651,0.8253800572845622,0.6746593122836165,0.7088834801227146,
Paraguay,PRY,2021,4.787983101,7.311,69.74227302,16.74006949,67.30586128,77.0184,53.78242,17.13345,2.4100264,8.4702648,1.639004,68.108,63.95959932,104.37317,75.91105,3.43834,8.695829933946417,3.935896941530939,0.6391046819742269,0.7625245897604317,0.6746593122836165,0.6920961946727583,
West Bank and Gaza,PSE,2017,0.212570934,25.677,68.44866071,26.8736804,85.37822554,63.3,68.2187,14.786470000000001,5.3000002,9.5,1.451362,75.216,80.53326717,98.91653,88.92071,5.25234,8.19460505935336,3.7547233728491958,0.5810705582150821,0.8593972400556442,0.798821884945911,0.7464298944055457,
West Bank and Gaza,PSE,2018,-0.195107774,26.256,71.40127545,24.61730656,85.53511311,64.4,70.11212,14.786470000000001,5.3000002,9.5,1.451362,75.38,80.5480741,98.60411,89.48775,5.25234,8.178451044536912,3.8245482483672792,0.5792001720020555,0.8616323434107954,0.8042336439928368,0.7483553864685626,
West Bank and Gaza,PSE,2019,1.580183336,25.34,68.99349228,24.46610853,85.81361742,70.6226,73.26466,14.786470000000001,5.3000002,9.5,1.451362,75.811,80.56320807,97.73134,90.67231,5.25234,8.204633083257615,3.824903986281671,0.5822316489945286,0.8675063040575649,0.8155389369115484,0.7550922966545474,
West Bank and Gaza,PSE,2020,-0.735332001,25.895,67.28819125,29.23456717,86.07411837,76.01,92.02801,14.786470000000001,5.3000002,9.5,1.451362,74.998,80.57851135,97.73134,90.67231,5.25234,8.081650855849395,3.97581043206485,0.5679922004608168,0.8564261880347726,0.8155389369115484,0.7466524418023792,
West Bank and Gaza,PSE,2021,1.237481028,26.39,73.08354962,26.16649173,86.33495639,82.1783,85.79536,14.786470000000001,5.3000002,9.5,1.451362,73.89,80.59408483,97.73134,90.67231,5.25234,8.210569020011535,3.8817126528433787,0.5829189390826015,0.841325611708507,0.8155389369115484,0.7465944959008857,
Qatar,QAT,2017,0.394878914,0.14,91.49455748,22.765940739999998,99.03101253,97.3888,102.8873,20.11039,1.6,9.5,1.471909,82.458,96.24827569,103.28074,105.46579,2.86383,11.05533845743405,4.394043516856987,0.9122994426572697,0.9580961333361634,0.9567260652014654,0.9423738803982995,
Qatar,QAT,2018,0.255815383,0.11,91.83834327,22.765940739999998,99.07556848,99.6528,84.51593,20.28576,1.6,9.5,1.518297,82.714,96.09879462,103.84244,105.46579,2.86383,11.17101148033922,4.398019932344723,0.9256925978400073,0.9615850751588385,0.9567260652014654,0.9480012460667705,
Qatar,QAT,2019,-0.666641125,0.1,90.04629341,22.765940739999998,99.11916967,99.6528,90.30625,19.90375,1.6,9.5,1.494383,82.945,95.94929445,103.53806,105.46579,2.69535,11.110092324993222,4.6220282863382,0.9186390975453089,0.9647333000066428,0.9567260652014654,0.9466994875844724,
Qatar,QAT,2020,-2.54031503,0.14,90.01898573,22.765940739999998,99.16179138,99.6528,114.1213,18.67844,1.6,9.5,1.150744,80.409,95.79977517,103.53806,105.46579,2.69535,10.852914526771483,4.937488091025303,0.8888618679490676,0.9301709700757681,0.9567260652014654,0.9252529677421003,
Qatar,QAT,2021,2.304465657,0.14,92.77908976,22.765940739999998,99.20340891,99.6528,93.09439,18.45945,1.6,9.5,1.216762,81.083,95.65023678,103.53806,105.46579,2.69535,11.180984057383782,4.820223499403099,0.9268472687267457,0.9393566997182797,0.9567260652014654,0.9409766778821637,
Romania,ROU,2017,1.339021211,4.927,87.15606457,31.59673451,53.36486432,63.7473,40.79306,11.23704,6.4118941,8.8886472,1.490724,75.2097561,81.9158058,85.15087,91.25939,3.09539,9.280703975580472,3.3132171718691885,0.7068240914374143,0.8593121439468686,0.8211419552193736,0.7957593968678855,
Romania,ROU,2018,4.625484431,4.187,87.09117011,32.7453504,53.14457116,70.6813,40.04028,11.30402,4.9565459,9.3421602,1.49363,75.35853659,81.93335707,87.32538,89.0691,3.09539,9.426832597786055,3.285688882285787,0.7237435361332054,0.8613398254857711,0.8002381006008443,0.7951071540732736,
Romania,ROU,2019,3.827854326,3.912,84.90636306,33.81743974,52.89318352,73.6575,39.90982,11.0667,4.0854798,10.199081,1.214468,75.60731707,81.95769893,87.32538,89.0691,3.09539,9.46580476390035,3.2478694188659656,0.7282559129646131,0.8647303747878694,0.8002381006008443,0.7977414627844422,
Romania,ROU,2020,2.631073112,5.035,78.36164636,38.21658746,52.61194725,78.4553,46.02287,10.99972,3.8332421,10.326003,1.024007,74.25365854,81.98882925,87.32538,89.0691,3.09539,9.473487180945073,3.294724766369219,0.7291454185820364,0.8462817972138935,0.8002381006008443,0.7918884387989248,
Romania,ROU,2021,5.052328761,5.59,87.07119655,37.19608531,52.23215121,83.5904,47.75467,10.34337,3.8332421,10.326003,1.36808,72.8097561,82.02704245,87.32538,89.0691,3.09539,9.609719019773163,3.317120603612808,0.7449189681308377,0.8266033143592897,0.8002381006008443,0.7905867943636572,
Russian Federation,RUS,2017,3.683330723,5.238,46.87652434,30.71030517,74.46003681,76.0081,48.71487,7.379331,10.001412,10.514107,0.6033335,72.45146341,75.8170864,102.58246,103.38481,4.68991,9.274245544778532,3.9716845283195465,0.7060763045827535,0.8217202583010875,0.9368654515913649,0.8215540048250687,
Russian Federation,RUS,2018,2.878313826,4.871,51.58090037,28.94414784,74.54429261,80.8647,49.00445,7.177286,10.123598,9.9734923,1.698576,72.66219512,75.86937786,104.67882,103.76311,4.68991,9.324819083249755,3.955870881348309,0.7119319417215921,0.824592253130708,0.9404758996152291,0.825666698155843,
Russian Federation,RUS,2019,4.472026318,4.513,49.22875366,29.61402978,74.622286,82.6422,49.14236,7.673623,9.2891021,10.384703,1.987598,73.08390244,75.92538182,104.67882,103.76311,4.68991,9.345631567613658,3.984087262045806,0.7143417069877128,0.8303395668247557,0.9404758996152291,0.8283857244758992,
Russian Federation,RUS,2020,3.382197969,5.62,45.9669082,35.29981859,74.69322168,84.9947,57.09182,6.899168,8.7605155,9.9667692,1.376324,71.33878049,75.9851227,104.67882,103.76311,4.68991,9.22121375688187,4.110337326820262,0.6999360400069733,0.8065558599613836,0.9404758996152291,0.8156559331945287,
Russian Federation,RUS,2021,6.69445892,4.749,50.58619546,30.78279493,74.75168402,88.2138,64.03976,6.866006,8.7605155,9.9667692,0.2293496,69.9002439,76.04862357,104.67882,103.76311,4.68991,9.427548688579977,4.047822149758939,0.723826448422407,0.786950506553964,0.9404758996152291,0.8170842848638667,
Rwanda,RWA,2017,8.279536723,11.875,53.67526742,18.67275279,20.24775681,17.2,19.70873,18.42664,7.2249359,13.84215,0.8554091,66.14,69.35958846,110.0,38.88265,3.11083,6.632398229101296,3.06465600931779,0.4001910585736542,0.7357033494986169,0.32126488033316525,0.4857197628018121,
Rwanda,RWA,2018,-0.31121016,10.759,55.78412637,18.68625516,21.54184446,19.2,21.68008,22.24675,5.8113029,16.167267,1.841552,66.354,69.35958846,110.0,40.89606,3.07375,6.649986005913344,3.1013154144289845,0.4022274523519703,0.7386198868035094,0.34048061428962456,0.4937759844817014,
Rwanda,RWA,2019,3.34787655,11.236,57.97566286,19.34594776,22.9711027,21.358,22.28881,23.55324,4.3815274,14.996397,2.951523,66.691,69.35958846,110.0,44.31904,3.07375,6.69833144557099,3.10530301376492,0.40782510995138627,0.7432127516247653,0.3731491085447843,0.5080623233736453,
Rwanda,RWA,2020,9.850399023,11.829,55.18795155,21.52992341,24.50297611,23.8,26.20288,21.75867,4.3728554,14.057831,2.440243,66.953,69.35958846,110.0,44.31904,3.07375,6.65891115271976,3.25397652394583,0.40326084694307607,0.7467834655214093,0.3731491085447843,0.5077311403364232,
Rwanda,RWA,2021,-0.391346748,15.775,54.29383185,20.28818526,26.10490928,24.4416,27.21848,21.42436,4.3728554,14.057831,2.703344,66.85,69.35958846,110.0,44.31904,3.07375,6.722081925548553,3.2674606346205244,0.41057504987700555,0.7453797115849423,0.3731491085447843,0.5097012900022441,
Saudi Arabia,SAU,2017,-0.834845735,5.89,59.53197916,25.98097381,83.30069053,94.1756,70.10224,23.45901,1.6136491,15.416382,1.982583,78.721,69.35958846,99.45812,107.69401,5.13781,10.082900329177981,4.006848704254149,0.7997060787921125,0.9071657599325043,0.9779919190099108,0.8949545859115092,
Saudi Arabia,SAU,2018,2.46594309,6.029,59.10291047,26.79552959,83.47084259,93.31,70.10224,22.69943,1.9523179,15.191811,1.594834,78.75,69.35958846,99.7699,110.0,5.13781,10.287424786565373,4.006848704254149,0.823386862155924,0.9075609916233541,1.0,0.9103159512597593,
Saudi Arabia,SAU,2019,-1.192986445,5.636,56.79382049,26.70970646,83.63946433,95.7247,70.10224,23.47289,1.8583904,14.425797,1.798981,78.313,69.35958846,100.71274,110.0,5.13781,10.294440986457039,4.006848704254149,0.8241992300839173,0.9016052589026158,1.0,0.9086014963288443,
Saudi Arabia,SAU,2020,3.37234961,7.66,47.53315923,31.96890615,83.80643529,97.8623,70.10224,21.82094,2.1829055,14.434904,1.130087,77.596,69.35958846,100.71274,110.0,5.13781,10.099869412121281,4.006848704254149,0.8016708373456664,0.8918334960633266,1.0,0.8978347778029976,
Saudi Arabia,SAU,2021,3.063289889,6.621,50.88392634,25.01273994,83.971635,100.0,70.10224,24.37054,2.1829055,14.434904,1.479553,77.089,69.35958846,100.71274,110.0,5.13781,10.371043356112114,4.006848704254149,0.8330686051412022,0.8849237558129506,1.0,0.9059974536513842,
Sudan,SDN,2017,32.3516261,13.0,17.83138983,9.726241526,34.28722257,18.6,23.45765,27.5923,5.3000002,9.5,0.6660777,65.146,69.35958846,76.81606,46.62174,2.21868,6.87472129186347,2.2396171778089626,0.42824833850305266,0.7221564425777615,0.39512579018515503,0.5151768570886565,
Sudan,SDN,2018,63.29250735,12.347,21.86791873,9.726241526,34.38205422,24.6,31.63055,27.5923,5.3000002,9.5,0.6660777,65.501,69.35958846,76.81606,46.62174,2.21868,6.595818034842094,2.3064932462049232,0.395955635256933,0.7269946236209242,0.39512579018515503,0.5060253496876708,
Sudan,SDN,2019,50.9940515,11.697,26.11962046,9.726241526,34.47276858,25.9,33.97453,27.5923,5.3000002,9.5,0.6660777,65.803,69.35958846,76.81606,46.62174,2.21868,6.566637662391548,2.286696535722113,0.3925769973800562,0.7311104846773611,0.39512579018515503,0.5062710907475241,
Sudan,SDN,2020,100.0,11.995,9.955145076,9.726241526,34.55944338,26.4383,25.41076,27.5923,5.3000002,9.5,0.6660777,65.124,69.35958846,76.81606,46.62174,2.21868,6.360948748524296,1.9745343954567767,0.3687613878835248,0.7218566116398752,0.39512579018515503,0.49524792990285166,
Sudan,SDN,2021,100.0,11.087,4.127548638,9.726241526,34.64215634,26.4383,24.6327,27.5923,5.3000002,9.5,0.6660777,64.46,69.35958846,76.81606,46.62174,2.21868,6.56965252681263,2.030758521770253,0.39292607226400356,0.7128071687873117,0.39512579018515503,0.5002863437454901,
Senegal,SEN,2017,1.318153148,4.078,57.70527985,19.78790594,47.93383496,29.6431,37.75349,14.24647,18.799999,8.5,1.636857,67.059,25.03820305,84.93398,50.93555,4.62497,7.213624839801045,3.4217441764414604,0.4674881516894809,0.7482281054948606,0.43629625486880796,0.5506708373510497,
Senegal,SEN,2018,0.460985642,3.453,61.78983948,19.84713371,48.90016923,35.3,40.92492,14.17325,18.799999,8.5,1.291633,67.379,25.34332169,84.93398,50.93555,4.83328,7.2817683336325,3.418150528204785,0.4753781191568895,0.7525892827732046,0.43629625486880796,0.5547545522663007,
Senegal,SEN,2019,1.760111512,2.863,64.23625061,21.2330009,49.94433213,43.4,41.64741,15.72905,18.799999,8.5,1.515327,67.668,25.64959372,82.07385,46.23905,4.83328,7.266953937971369,3.4211967216352717,0.4736628402176448,0.756527971002709,0.3914734445487484,0.5405547519230341,
Senegal,SEN,2020,2.543146857,3.432,60.04687161,20.94592269,51.05629501,53.3088,45.04223,15.87033,18.799999,8.5,0.9230239,67.496,25.95669239,82.07385,46.23905,4.83328,7.287620285589732,3.405795792745401,0.4760556850985126,0.754183838215599,0.3914734445487484,0.54057098928762,
Senegal,SEN,2021,2.180322781,3.436,69.37599399,19.58885279,52.22602922,57.2554,47.75932,15.87033,18.799999,8.5,0.9230239,66.868,26.26486249,82.07385,46.23905,4.83328,7.377200483587853,3.396091368133584,0.4864276928748873,0.7456250278068491,0.3914734445487484,0.5411753884101617,
Singapore,SGP,2017,0.576763191,4.2,316.7944093,14.28799898,100.0,84.4523,122.3473,30.39888,1.4002009,9.1775501,0.9365519,83.09512195,100.0,100.62695,107.5746,2.85435,11.022510964211698,4.8036611439111505,0.9084985243450744,0.9667792638732702,0.9768522848610087,0.9507100243597844,
Singapore,SGP,2018,0.438784215,3.613,326.5965873,14.68225578,100.0,88.1656,118.8467,30.09148,1.3095179,9.0257321,1.073781,83.29756098,100.0,100.26187,105.8443,2.85435,11.110694222776559,4.779683000423663,0.9187087880419685,0.9695382404291637,0.9603385174391416,0.9495285153034246,
Singapore,SGP,2019,0.567829988,3.1,324.3949851,14.17065937,100.0,88.9493,123.8486,30.40521,1.3064222,9.323884,1.099621,83.59512195,100.0,100.26187,105.8443,2.85435,11.096698220769172,4.796041753710762,0.9170882664880665,0.9735936033706823,0.9603385174391416,0.9503401290992968,
Singapore,SGP,2020,-0.172111866,4.1,332.0408055,25.74563162,100.0,92.0043,152.6299,28.14932,1.3064222,9.323884,0.6994444,83.54390244,100.0,100.26187,105.8443,2.85435,11.02534554183112,4.895435419205461,0.9088267247930351,0.97289554911062,0.9603385174391416,0.9473535971142656,
